Recipe Name,Ingredients' Name,Ingredient List,Product Contains,Product May Contain,Origin,Recipe Brand,Week Start Day
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Massel Vegetable Stock Cube,"Southern Ocean Sea Salt, Maize Maltodextrin, Cane Sugar, Natural Vegetable Flavours, Yeast Extract, Dehydrated Vegetables (Celery), Dehydrated Vegetables (Spinach), Dehydrated Vegetables (Bay Leaf), Canola Oil, Extra Virgin Olive Oil",,Soy,0,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Onion Brown,Onion,,,100,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Parsley Continental,Parsley,,,100,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Red Capsicum,Red Capsicum,,,100,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Skinless Chicken Thigh Fillet,Chicken,,,100,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Smokey Aioli ,"Canola Oil (Non Gm), Pasteurised Egg, Tomato Sauce, Honey, Mustard, Lemon Juice, Garlic, Salt, Smoked Paprika, Hickory Seasoning, White Vinegar",Egg,"Almond, Cashew, Macadamia, Sesame, Walnut",89,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Spanish Seasoning,"Salt, Sugar, Paprika, Coriander, Cumin, Oregano, Mustard, Fennel, Pepper, Chilli, Dehydrated Garlic, Rosemary, Pimento, Parsley",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,13/07/2026
Paella-Style Chicken and Prawns with Peas and Smoky Aioli,Tomatoes Diced,"Diced Tomatoes (61%), Tomato Juice",,,0,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Arborio Rice,Rice ,,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Dried Oregano,Oregano,,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Frozen Green Peas,Peas,,,100,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Garlic Cloves Skin On,Garlic,,,0,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Massel Vegetable Stock Cube,"Southern Ocean Sea Salt, Maize Maltodextrin, Cane Sugar, Natural Vegetable Flavours, Yeast Extract, Dehydrated Vegetables (Celery), Dehydrated Vegetables (Spinach), Dehydrated Vegetables (Bay Leaf), Canola Oil, Extra Virgin Olive Oil",,Soy,0,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Onion Brown,Onion,,,100,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Parsley Continental,Parsley,,,100,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Red Capsicum,Red Capsicum,,,100,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Skinless Chicken Breast,Chicken,,,100,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Smokey Aioli ,"Canola Oil (Non Gm), Pasteurised Egg, Tomato Sauce, Honey, Mustard, Lemon Juice, Garlic, Salt, Smoked Paprika, Hickory Seasoning, White Vinegar",Egg,"Almond, Cashew, Macadamia, Sesame, Walnut",89,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Spanish Seasoning,"Salt, Sugar, Paprika, Coriander, Cumin, Oregano, Mustard, Fennel, Pepper, Chilli, Dehydrated Garlic, Rosemary, Pimento, Parsley",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,13/07/2026
Paella-Style Chicken with Peas and Smoky Aioli,Tomatoes Diced,"Diced Tomatoes (61%), Tomato Juice",,,0,ms,13/07/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Barramundi Skin On Fish,Barramundi (Fish),Fish,,0,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Basmati Rice,Basmati Rice,,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Carrots,Carrot,,,100,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Fennel Seeds,Fennel Seed,"Gluten, Wheat","Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut",0,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Garlic Cloves Skin On,Garlic,,,0,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Lemons,Lemon,,,0,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Massel Vegetable Stock Cube,"Southern Ocean Sea Salt, Maize Maltodextrin, Cane Sugar, Natural Vegetable Flavours, Yeast Extract, Dehydrated Vegetables (Celery), Dehydrated Vegetables (Spinach), Dehydrated Vegetables (Bay Leaf), Canola Oil, Extra Virgin Olive Oil",,Soy,0,ms,08/06/2026
"Pan-Fried Barramundi with Lemon, Carrot and Spinach Rice Pilaf",Onion Brown,Onion,,,100,ms,08/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Barramundi Skin On Fish,Barramundi (Fish),Fish,,0,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Country Seasoning,"Salt, Rice Flour, Herbs And Spices, Dehydrated Vegetables, Sugar, Natural Flavour, Yeast Extract (Yeast Extract, Salt), Canola Oil, Spice Extract (Spice Extract, Sunflower Oil)",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Cucumber Lebanese,Lebanese Cucumber,,,100,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Garlic & Aioli Mayonnaise,"Canola Oil, Pasteurised Whole Egg, Garlic, Water, White Vinegar, Dijon Mustard, Liquid Sugar, Salt, Lemon Juice, Natural Flavour, Spice Extract, Acidity Regulator (Citric), Natural Antioxidant (307b), Garlic Oil, Colour (Lutein)",Egg,,96,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Lemons,Lemon,,,0,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",Tomatoes Salad,Tomato,,,100,ms,01/06/2026
"Pan-Fried Barramundi, Chips and Aioli with Garden Salad and Lemon",White Washed Potato,Potato,,,100,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Basa Fillets Skin Off Fish,"Fish (Pangasius Hypophthalmus), Salt, Food Additive (330, 331, 332)
Basa (Pangasius Hypophthalmus)(Fish)
",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",0,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Basa Fillets Skin Off Fish,"Fish (Pangasius Hypophthalmus), Salt, Food Additive (330, 331, 332)
Basa (Pangasius Hypophthalmus)(Fish)
",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",0,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Country Seasoning,"Salt, Rice Flour, Herbs And Spices, Dehydrated Vegetables, Sugar, Natural Flavour, Yeast Extract (Yeast Extract, Salt), Canola Oil, Spice Extract (Spice Extract, Sunflower Oil)",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Country Seasoning,"Salt, Rice Flour, Herbs And Spices, Dehydrated Vegetables, Sugar, Natural Flavour, Yeast Extract (Yeast Extract, Salt), Canola Oil, Spice Extract (Spice Extract, Sunflower Oil)",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Cucumber Lebanese,Lebanese Cucumber,,,100,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Cucumber Lebanese,Lebanese Cucumber,,,100,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Garlic & Aioli Mayonnaise,"Canola Oil, Pasteurised Whole Egg, Garlic, Water, White Vinegar, Dijon Mustard, Liquid Sugar, Salt, Lemon Juice, Natural Flavour, Spice Extract, Acidity Regulator (Citric), Natural Antioxidant (307b), Garlic Oil, Colour (Lutein)",Egg,,96,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Garlic & Aioli Mayonnaise,"Canola Oil, Pasteurised Whole Egg, Garlic, Water, White Vinegar, Dijon Mustard, Liquid Sugar, Salt, Lemon Juice, Natural Flavour, Spice Extract, Acidity Regulator (Citric), Natural Antioxidant (307b), Garlic Oil, Colour (Lutein)",Egg,,96,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Lemons,Lemon,,,0,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Lemons,Lemon,,,0,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Skin Off Fish Basa Fillet,"Fish (Pangasius Hypophthalmus), Salt, Food Additive (330, 331, 332)
Basa (Pangasius Hypophthalmus)(Fish)
",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",0,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Skin Off Fish Basa Fillet,"Fish (Pangasius Hypophthalmus), Salt, Food Additive (330, 331, 332)
Basa (Pangasius Hypophthalmus)(Fish)
",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",0,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Tomatoes Salad,Tomato,,,100,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",Tomatoes Salad,Tomato,,,100,ms,29/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",White Washed Potato,Potato,,,100,ms,01/06/2026
"Pan-Fried Basa, Chips and Aioli with Garden Salad and Lemon",White Washed Potato,Potato,,,100,ms,29/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Basmati Rice,Basmati Rice,,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Carrots,Carrot,,,100,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Fennel Seeds,Fennel Seed,"Gluten, Wheat","Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut",0,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Garlic Cloves Skin On,Garlic,,,0,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Lemons,Lemon,,,0,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Massel Vegetable Stock Cube,"Southern Ocean Sea Salt, Maize Maltodextrin, Cane Sugar, Natural Vegetable Flavours, Yeast Extract, Dehydrated Vegetables (Celery), Dehydrated Vegetables (Spinach), Dehydrated Vegetables (Bay Leaf), Canola Oil, Extra Virgin Olive Oil",,Soy,0,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Onion Brown,Onion,,,100,ms,08/06/2026
"Pan-Fried Salmon with Lemon, Carrot and Spinach Rice Pilaf",Tasmanian Salmon Skin On Fish,"Salmon
Salmon, Natural Culture",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",100,ms,08/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Baby Spinach Leaves,Baby Spinach Leaves,,,100,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Country Seasoning,"Salt, Rice Flour, Herbs And Spices, Dehydrated Vegetables, Sugar, Natural Flavour, Yeast Extract (Yeast Extract, Salt), Canola Oil, Spice Extract (Spice Extract, Sunflower Oil)",Sulphites,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Walnut, Wheat",0,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Cucumber Lebanese,Lebanese Cucumber,,,100,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Garlic & Aioli Mayonnaise,"Canola Oil, Pasteurised Whole Egg, Garlic, Water, White Vinegar, Dijon Mustard, Liquid Sugar, Salt, Lemon Juice, Natural Flavour, Spice Extract, Acidity Regulator (Citric), Natural Antioxidant (307b), Garlic Oil, Colour (Lutein)",Egg,,96,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Lemons,Lemon,,,0,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Tasmanian Salmon Skin On Fish,"Salmon
Salmon, Natural Culture",Fish,"Crustacean, Egg, Gluten, Milk, Soy, Wheat",100,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",Tomatoes Salad,Tomato,,,100,ms,29/06/2026
"Pan-Fried Salmon, Chips and Aioli with Garden Salad and Lemon",White Washed Potato,Potato,,,100,ms,29/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,Broccolini,Broccolini,,,100,ms,08/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,Carrots,Carrot,,,100,ms,08/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,Onion Brown,Onion,,,100,ms,08/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,Rich Gravy Powder Seasoning,"Modified Maize Starch (E1422), Rice Flour, Maltodextrin (Maize), Salt, Flavour (Cultured Dextrose, Maltodextrin (Potato, Corn), Vegetable Proten Extract (Soy), Flavour), Sugar, Yeast Extract (Yeast Extract, Salt), Vegetable Oil (Rice Bran Oil, Canola Oil), Onion, Colour (150c), Food Acid (330), Spice, Vegetable Gum (E415)","Soy, Sulphites","Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Walnut, Wheat",0,ms,08/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,Skinless Chicken Breast,Chicken,,,100,ms,08/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,Thyme,Thyme,,,100,ms,08/06/2026
Pan-Roast Chicken with Wedges and Thyme-Onion Gravy,White Washed Potato,Potato,,,100,ms,08/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Bluefin Tuna Steaks Fish,Southern Bluefin Tuna Steaks (Thunnus Maccoyii),Fish,,100,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Bluefin Tuna Steaks Fish,Southern Bluefin Tuna Steaks (Thunnus Maccoyii),Fish,,100,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Capers In Vinegar,"Capers (55%), Water, Salt, Acidity Regulator (260)",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Capers In Vinegar,"Capers (55%), Water, Salt, Acidity Regulator (260)",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Garlic Cloves Skin On,Garlic,,,0,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Garlic Cloves Skin On,Garlic,,,0,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Green Beans,Green Bean,,,100,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Green Beans,Green Bean,,,100,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Lemons,Lemon,,,0,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Lemons,Lemon,,,0,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Mozarella And Cheddar Mix Cheese,"Cheddar Cheese (Pasteurised Cow's Milk, Salt, Starter Culture, Non-Animal Rennet), Mozzarella Cheese (Pasteurised Cow's Milk, Salt, Starter Culture, Anticaking Agent (Tapioca), Preservative (202))",Milk,,100,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Mozarella And Cheddar Mix Cheese,"Cheddar Cheese (Pasteurised Cow's Milk, Salt, Starter Culture, Non-Animal Rennet), Mozzarella Cheese (Pasteurised Cow's Milk, Salt, Starter Culture, Anticaking Agent (Tapioca), Preservative (202))",Milk,,100,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Onion Brown,Onion,,,100,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Onion Brown,Onion,,,100,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Panko Breadcrumbs,"Wheat Flour, Vegetable Fat, Salt, Yeast, Sugar, Bread Improver (Calcium Carbonate, Ascorbic Acid, Enzymes)
Wheat Flour, Yeast, Salt","Gluten, Wheat","Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut",0,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Panko Breadcrumbs,"Wheat Flour, Vegetable Fat, Salt, Yeast, Sugar, Bread Improver (Calcium Carbonate, Ascorbic Acid, Enzymes)
Wheat Flour, Yeast, Salt","Gluten, Wheat","Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut",0,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Parsley Continental,Parsley,,,100,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,Parsley Continental,Parsley,,,100,ms,29/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,White Washed Potato,Potato,,,100,ms,01/06/2026
Pan-Seared Bluefin Tuna with Caramelised Onion Potato Bake,White Washed Potato,Potato,,,100,ms,29/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Frozen Green Peas,Peas,,,100,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Frozen Green Peas,Peas,,,100,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Garlic Cloves Skin On,Garlic,,,0,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Garlic Cloves Skin On,Garlic,,,0,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Green Beans,Green Bean,,,100,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Green Beans,Green Bean,,,100,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Green Goddess Sauce,"Water, Canola Oil, Lemon Juice, White Vinegar, Sugar, Dijon Mustard, Garlic, Salt, Herbs & Spices, Avocado, Vegetable Fibre, Colours (141, Carotene), Vegetable Protein, Onion, Vegetable Gum (Xanthan), Onion Powder, Natural Flavours",,,93,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Green Goddess Sauce,"Water, Canola Oil, Lemon Juice, White Vinegar, Sugar, Dijon Mustard, Garlic, Salt, Herbs & Spices, Avocado, Vegetable Fibre, Colours (141, Carotene), Vegetable Protein, Onion, Vegetable Gum (Xanthan), Onion Powder, Natural Flavours",,,93,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Parmesan Cheese,"Pasteurised Cows Milk, Salt, Culture, Lipase, Non Animal Rennet",Milk,,99,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Parmesan Cheese,"Pasteurised Cows Milk, Salt, Culture, Lipase, Non Animal Rennet",Milk,,99,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Skinless Chicken Breast,Chicken,,,100,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Skinless Chicken Breast,Chicken,,,100,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Spanish Seasoning,"Salt, Sugar, Paprika, Coriander, Cumin, Oregano, Mustard, Fennel, Pepper, Chilli, Dehydrated Garlic, Rosemary, Pimento, Parsley",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,08/06/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",Spanish Seasoning,"Salt, Sugar, Paprika, Coriander, Cumin, Oregano, Mustard, Fennel, Pepper, Chilli, Dehydrated Garlic, Rosemary, Pimento, Parsley",,"Almond, Brazil Nut, Cashew, Crustacean, Egg, Fish, Gluten, Hazelnut, Lupin, Macadamia, Milk, Mollusc, Peanut, Pecan, Pine Nut, Pistachio, Sesame, Soy, Sulphites, Walnut, Wheat",0,ms,06/07/2026
"Paprika Chicken and Those Parmesan Potatoes with Beans, Peas and Green Goddess Dressing",White Baby Chat Potato,Chat Potato,,,100,ms,08/06/2026
